securities

tradedate;secid;correction;crtyield;crtprice
21.09.2016;SU26212RMFS9;-0.0890;8.16;92.9064
21.09.2016;SU26214RMFS5;0.0508;8.53;93.8911
21.09.2016;SU26215RMFS2;0.0000;8.27;94.1963
21.09.2016;SU26216RMFS0;0.0336;8.61;95.9426
21.09.2016;SU26217RMFS8;0.0000;8.38;97.1555
21.09.2016;SU26218RMFS6;-0.0012;8.30;103.0991
22.09.2016;SU25080RMFS1;-0.0430;9.34;99.0218
22.09.2016;SU25081RMFS9;-0.1477;8.74;96.9891
22.09.2016;SU26204RMFS6;-0.1447;8.69;98.5850
22.09.2016;SU26205RMFS3;0.0000;8.35;97.8076
22.09.2016;SU26206RMFS1;0.0307;9.30;98.7976
22.09.2016;SU26207RMFS9;-0.0650;8.14;101.1032
22.09.2016;SU26208RMFS7;-0.0146;8.55;98.0782
22.09.2016;SU26209RMFS5;0.0267;8.29;97.5799
22.09.2016;SU26210RMFS3;0.0730;8.54;95.6459
22.09.2016;SU26211RMFS1;0.0311;8.27;94.5758
22.09.2016;SU26212RMFS9;-0.0801;8.13;93.1180
22.09.2016;SU26214RMFS5;0.0000;8.42;94.1948
22.09.2016;SU26215RMFS2;0.0000;8.22;94.4429
22.09.2016;SU26216RMFS0;0.0184;8.55;96.0713
22.09.2016;SU26217RMFS8;0.0117;8.33;97.3378
22.09.2016;SU26218RMFS6;0.0000;8.26;103.4640
23.09.2016;SU25080RMFS1;-0.0397;9.41;98.9530
23.09.2016;SU25081RMFS9;-0.0316;8.86;96.8417
23.09.2016;SU26204RMFS6;-0.0938;8.74;98.4995
23.09.2016;SU26205RMFS3;0.0000;8.40;97.5718
23.09.2016;SU26206RMFS1;0.0164;9.33;98.7430
23.09.2016;SU26207RMFS9;-0.0486;8.21;100.6253
23.09.2016;SU26208RMFS7;-0.0082;8.56;98.0211
23.09.2016;SU26209RMFS5;0.0332;8.38;97.1324
23.09.2016;SU26210RMFS3;0.0074;8.49;95.7301
23.09.2016;SU26211RMFS1;0.0158;8.35;94.1827
23.09.2016;SU26212RMFS9;-0.0492;8.20;92.6555
23.09.2016;SU26214RMFS5;0.0185;8.47;94.0362
23.09.2016;SU26215RMFS2;0.0000;8.32;93.9573
23.09.2016;SU26216RMFS0;0.0259;8.56;96.0071
23.09.2016;SU26217RMFS8;0.0000;8.38;97.0911
23.09.2016;SU26218RMFS6;0.0151;8.28;103.2565
26.09.2016;SU25080RMFS1;-0.0279;9.40;99.0128
26.09.2016;SU25081RMFS9;-0.0862;8.84;96.9092
26.09.2016;SU26204RMFS6;-0.0791;8.80;98.4699
26.09.2016;SU26205RMFS3;0.0000;8.44;97.4687
26.09.2016;SU26206RMFS1;0.0381;9.34;98.7839
26.09.2016;SU26207RMFS9;-0.0393;8.24;100.5000
26.09.2016;SU26208RMFS7;-0.0310;8.60;97.9866
26.09.2016;SU26209RMFS5;0.0000;8.38;97.2063
26.09.2016;SU26210RMFS3;0.0111;8.55;95.6117
26.09.2016;SU26211RMFS1;0.0035;8.36;94.1827
26.09.2016;SU26212RMFS9;-0.0053;8.26;92.3147
26.09.2016;SU26214RMFS5;0.0267;8.53;93.9011
26.09.2016;SU26215RMFS2;0.0000;8.33;93.9106
26.09.2016;SU26216RMFS0;0.0000;8.60;95.9759
26.09.2016;SU26217RMFS8;0.0032;8.42;96.9832
26.09.2016;SU26218RMFS6;0.0290;8.29;103.1833
27.09.2016;SU25080RMFS1;-0.0750;9.38;99.0222
27.09.2016;SU25081RMFS9;-0.1521;8.79;96.9450
27.09.2016;SU26204RMFS6;-0.1438;8.75;98.5053
27.09.2016;SU26205RMFS3;0.0000;8.47;97.3909
27.09.2016;SU26206RMFS1;0.0239;9.35;98.7893
27.09.2016;SU26207RMFS9;-0.0650;8.25;100.3845
27.09.2016;SU26208RMFS7;0.0000;8.65;97.8936
27.09.2016;SU26209RMFS5;0.0000;8.41;97.0648
27.09.2016;SU26210RMFS3;0.0156;8.57;95.5777
27.09.2016;SU26211RMFS1;0.0000;8.39;94.0387
27.09.2016;SU26212RMFS9;-0.0525;8.25;92.3092
27.09.2016;SU26214RMFS5;0.0231;8.54;93.8868
27.09.2016;SU26215RMFS2;0.0000;8.37;93.7312
27.09.2016;SU26216RMFS0;0.0047;8.62;95.9393
27.09.2016;SU26217RMFS8;0.0026;8.45;96.8937
27.09.2016;SU26218RMFS6;0.0261;8.32;102.9818
28.09.2016;SU25080RMFS1;-0.0738;9.33;99.0519
28.09.2016;SU25081RMFS9;-0.1196;8.78;96.9707
28.09.2016;SU26204RMFS6;-0.1324;8.72;98.5494
28.09.2016;SU26205RMFS3;0.0000;8.43;97.5166
28.09.2016;SU26206RMFS1;0.0136;9.29;98.8315
28.09.2016;SU26207RMFS9;-0.0616;8.22;100.5319
28.09.2016;SU26208RMFS7;-0.0322;8.58;98.0231
28.09.2016;SU26209RMFS5;0.0179;8.39;97.1596
28.09.2016;SU26210RMFS3;0.0500;8.57;95.5985
28.09.2016;SU26211RMFS1;0.0182;8.37;94.1379
28.09.2016;SU26212RMFS9;-0.0396;8.23;92.4568
28.09.2016;SU26214RMFS5;0.0177;8.50;94.0026
28.09.2016;SU26215RMFS2;0.0000;8.34;93.9055
28.09.2016;SU26216RMFS0;0.0294;8.61;95.9775
28.09.2016;SU26217RMFS8;0.0181;8.43;96.9809
28.09.2016;SU26218RMFS6;0.0596;8.32;103.0316
29.09.2016;SU25080RMFS1;-0.0341;9.31;99.0740
29.09.2016;SU25081RMFS9;-0.0322;8.79;96.9919
29.09.2016;SU26204RMFS6;-0.0671;8.70;98.6003
29.09.2016;SU26205RMFS3;0.0000;8.38;97.6852
29.09.2016;SU26206RMFS1;0.0183;9.23;98.8740
29.09.2016;SU26207RMFS9;-0.0500;8.16;101.0007
29.09.2016;SU26208RMFS7;-0.0134;8.53;98.1313
29.09.2016;SU26209RMFS5;0.0000;8.32;97.4472
29.09.2016;SU26210RMFS3;0.0338;8.50;95.7503
29.09.2016;SU26211RMFS1;0.0107;8.31;94.4068
29.09.2016;SU26212RMFS9;-0.0308;8.17;92.9310
29.09.2016;SU26214RMFS5;0.0203;8.45;94.1251
29.09.2016;SU26215RMFS2;0.0000;8.28;94.1863
29.09.2016;SU26216RMFS0;0.0329;8.55;96.0930
29.09.2016;SU26217RMFS8;0.0000;8.36;97.2153
29.09.2016;SU26218RMFS6;0.0649;8.25;103.4859
30.09.2016;SU25080RMFS1;-0.0626;9.27;99.0529
30.09.2016;SU25081RMFS9;-0.0650;8.73;97.0218
30.09.2016;SU26204RMFS6;-0.1397;8.61;98.6641
30.09.2016;SU26205RMFS3;0.0015;8.39;97.6200
30.09.2016;SU26206RMFS1;0.0213;9.21;98.8477
30.09.2016;SU26207RMFS9;-0.0667;8.16;100.9232
30.09.2016;SU26208RMFS7;0.0033;8.54;98.0764
30.09.2016;SU26209RMFS5;0.0183;8.35;97.2830
30.09.2016;SU26210RMFS3;0.0357;8.50;95.7285
30.09.2016;SU26211RMFS1;0.0003;8.31;94.3527
30.09.2016;SU26212RMFS9;-0.0620;8.15;92.9680
30.09.2016;SU26214RMFS5;0.0359;8.47;94.0584
30.09.2016;SU26215RMFS2;0.0000;8.29;94.0754
30.09.2016;SU26216RMFS0;0.0287;8.54;96.0908
30.09.2016;SU26217RMFS8;0.0001;8.37;97.1459
30.09.2016;SU26218RMFS6;0.0612;8.26;103.4477
03.10.2016;SU25080RMFS1;-0.0331;9.34;99.0745
03.10.2016;SU25081RMFS9;-0.0442;8.72;97.0842
03.10.2016;SU26204RMFS6;-0.0879;8.62;98.7141
03.10.2016;SU26205RMFS3;0.0038;8.30;97.9843
03.10.2016;SU26206RMFS1;0.0145;9.23;98.8877
03.10.2016;SU26207RMFS9;-0.0548;8.10;101.3754
03.10.2016;SU26208RMFS7;0.0000;8.45;98.2963
03.10.2016;SU26209RMFS5;0.0073;8.25;97.7525
03.10.2016;SU26210RMFS3;0.0468;8.42;95.9836
03.10.2016;SU26211RMFS1;0.0067;8.23;94.7643
03.10.2016;SU26212RMFS9;-0.0234;8.12;93.2341
03.10.2016;SU26214RMFS5;0.0285;8.37;94.3886
03.10.2016;SU26215RMFS2;0.0000;8.21;94.5285
03.10.2016;SU26216RMFS0;0.0453;8.47;96.2909
03.10.2016;SU26217RMFS8;0.0000;8.28;97.5331
03.10.2016;SU26218RMFS6;0.0643;8.20;104.0005
04.10.2016;SU25080RMFS1;-0.0359;9.35;99.0754
04.10.2016;SU25081RMFS9;-0.0110;8.78;97.0276
04.10.2016;SU26204RMFS6;-0.1059;8.63;98.6927
04.10.2016;SU26205RMFS3;0.0000;8.32;97.9337
04.10.2016;SU26206RMFS1;0.0443;9.28;98.8629
04.10.2016;SU26207RMFS9;-0.0454;8.13;101.1816
04.10.2016;SU26208RMFS7;0.0000;8.47;98.2599
04.10.2016;SU26209RMFS5;0.0001;8.26;97.6920
04.10.2016;SU26210RMFS3;0.0000;8.39;96.0521
04.10.2016;SU26211RMFS1;0.0151;8.26;94.6353
04.10.2016;SU26212RMFS9;-0.0432;8.12;93.2246
04.10.2016;SU26214RMFS5;0.0508;8.41;94.2875
04.10.2016;SU26215RMFS2;-0.0096;8.22;94.4660
04.10.2016;SU26216RMFS0;0.0371;8.48;96.2756
04.10.2016;SU26217RMFS8;0.0000;8.30;97.4622
04.10.2016;SU26218RMFS6;0.0769;8.23;107.9998
05.10.2016;SU25080RMFS1;-0.0542;9.36;99.0744
05.10.2016;SU25081RMFS9;-0.1072;8.74;97.0665
05.10.2016;SU26204RMFS6;-0.1389;8.66;98.6505
05.10.2016;SU26205RMFS3;0.0129;8.42;97.5685
05.10.2016;SU26206RMFS1;0.0660;9.33;98.8370
05.10.2016;SU26207RMFS9;-0.0632;8.18;100.8303
05.10.2016;SU26208RMFS7;0.0000;8.57;98.0657
05.10.2016;SU26209RMFS5;0.0000;8.35;97.3382
05.10.2016;SU26210RMFS3;0.0303;8.52;95.7298
05.10.2016;SU26211RMFS1;0.0000;8.32;94.3415
05.10.2016;SU26212RMFS9;-0.0497;8.18;92.8133
05.10.2016;SU26214RMFS5;0.0634;8.52;93.9778
05.10.2016;SU26215RMFS2;-0.0056;8.30;94.0815
05.10.2016;SU26216RMFS0;0.0087;8.55;96.1203
05.10.2016;SU26217RMFS8;0.0000;8.39;97.1279
05.10.2016;SU26218RMFS6;0.0606;8.28;103.3215
06.10.2016;SU25080RMFS1;-0.0481;9.38;99.0737
06.10.2016;SU25081RMFS9;-0.1002;8.81;97.0030
06.10.2016;SU26204RMFS6;-0.1540;8.71;98.6118
06.10.2016;SU26205RMFS3;0.0477;8.50;97.2690
06.10.2016;SU26206RMFS1;0.0457;9.35;98.8287
06.10.2016;SU26207RMFS9;-0.0720;8.21;100.6858
06.10.2016;SU26208RMFS7;-0.0155;8.60;98.0021
06.10.2016;SU26209RMFS5;0.0049;8.40;97.1090
06.10.2016;SU26210RMFS3;0.0370;8.58;95.5825
06.10.2016;SU26211RMFS1;0.0162;8.39;94.0540
06.10.2016;SU26212RMFS9;-0.0400;8.22;92.5509
06.10.2016;SU26214RMFS5;0.0390;8.55;93.8918
06.10.2016;SU26215RMFS2;-0.0293;8.32;93.9758
06.10.2016;SU26216RMFS0;0.0000;8.59;96.0385
06.10.2016;SU26217RMFS8;0.0000;8.44;96.9445
06.10.2016;SU26218RMFS6;0.0424;8.30;103.1416
07.10.2016;SU25080RMFS1;-0.0676;9.44;99.0075
07.10.2016;SU25081RMFS9;0.0000;8.86;96.9190
07.10.2016;SU26204RMFS6;-0.1488;8.66;98.6315
07.10.2016;SU26205RMFS3;0.0275;8.51;97.2084
07.10.2016;SU26206RMFS1;0.0031;9.33;98.8014
07.10.2016;SU26207RMFS9;-0.0608;8.24;100.4112
07.10.2016;SU26208RMFS7;0.0000;8.59;97.9788
07.10.2016;SU26209RMFS5;0.0000;8.43;96.9318
07.10.2016;SU26210RMFS3;0.0562;8.60;95.4990
07.10.2016;SU26211RMFS1;0.0000;8.41;93.9189
07.10.2016;SU26212RMFS9;-0.0172;8.27;92.2249
07.10.2016;SU26214RMFS5;0.0311;8.55;93.8508
07.10.2016;SU26215RMFS2;-0.0050;8.39;93.6442
07.10.2016;SU26216RMFS0;0.0334;8.61;95.9690
07.10.2016;SU26217RMFS8;0.0588;8.53;96.5741
07.10.2016;SU26218RMFS6;0.0322;8.30;103.0343
10.10.2016;SU25080RMFS1;-0.0911;9.33;99.1105
10.10.2016;SU25081RMFS9;-0.0798;8.80;97.0284
10.10.2016;SU26204RMFS6;-0.1823;8.65;98.6680
10.10.2016;SU26205RMFS3;0.0627;8.59;96.9987
10.10.2016;SU26206RMFS1;0.0189;9.30;98.8749
10.10.2016;SU26207RMFS9;-0.0935;8.25;100.3387
10.10.2016;SU26208RMFS7;0.0000;8.63;97.9571
10.10.2016;SU26209RMFS5;0.0000;8.47;96.8009
10.10.2016;SU26210RMFS3;0.0392;8.62;95.4911
10.10.2016;SU26211RMFS1;0.0000;8.45;93.7826
10.10.2016;SU26212RMFS9;-0.0657;8.26;92.2701
10.10.2016;SU26214RMFS5;0.0078;8.57;93.8393
10.10.2016;SU26215RMFS2;-0.0201;8.41;93.5570
10.10.2016;SU26216RMFS0;0.0213;8.63;95.9696
10.10.2016;SU26217RMFS8;0.0379;8.55;96.5475
10.10.2016;SU26218RMFS6;0.0568;8.37;102.5561
11.10.2016;SU25080RMFS1;-0.0732;9.38;99.0924
11.10.2016;SU25081RMFS9;-0.0176;8.89;96.9382
11.10.2016;SU26204RMFS6;-0.1451;8.72;98.5860
11.10.2016;SU26205RMFS3;0.0551;8.65;96.7901
11.10.2016;SU26206RMFS1;0.0179;9.32;98.8653
11.10.2016;SU26207RMFS9;-0.0456;8.34;99.7750
11.10.2016;SU26208RMFS7;-0.0029;8.69;97.8315
11.10.2016;SU26209RMFS5;0.0000;8.53;96.5706
11.10.2016;SU26210RMFS3;0.0005;8.66;95.3971
11.10.2016;SU26211RMFS1;0.0000;8.50;93.5599
11.10.2016;SU26212RMFS9;-0.0369;8.33;91.8270
11.10.2016;SU26214RMFS5;0.0234;8.66;93.5926
11.10.2016;SU26215RMFS2;-0.0474;8.43;93.4504
11.10.2016;SU26216RMFS0;0.0220;8.70;95.8233
11.10.2016;SU26217RMFS8;0.0339;8.61;96.3267
11.10.2016;SU26218RMFS6;0.0365;8.39;102.3737
12.10.2016;SU25080RMFS1;-0.1240;9.31;99.1281
12.10.2016;SU25081RMFS9;-0.0574;8.86;96.9735
12.10.2016;SU26204RMFS6;-0.1787;8.70;98.6096
12.10.2016;SU26205RMFS3;0.0837;8.66;96.7669
12.10.2016;SU26206RMFS1;0.0232;9.31;98.8768
12.10.2016;SU26207RMFS9;-0.0738;8.38;99.4914
12.10.2016;SU26208RMFS7;0.0000;8.70;97.8120
12.10.2016;SU26209RMFS5;0.0000;8.53;96.5483
12.10.2016;SU26210RMFS3;0.0613;8.70;95.3008
12.10.2016;SU26211RMFS1;0.0000;8.52;93.4919
12.10.2016;SU26212RMFS9;-0.0525;8.39;91.4219
12.10.2016;SU26214RMFS5;0.0271;8.64;93.6550
12.10.2016;SU26215RMFS2;-0.0233;8.48;93.2269
12.10.2016;SU26216RMFS0;0.0402;8.72;95.7893
12.10.2016;SU26217RMFS8;0.0566;8.62;96.3000
12.10.2016;SU26218RMFS6;0.0000;8.43;102.0017
13.10.2016;SU25080RMFS1;-0.0667;9.42;99.0797
13.10.2016;SU25081RMFS9;-0.0425;8.86;96.9762
13.10.2016;SU26204RMFS6;-0.1616;8.70;98.5826
13.10.2016;SU26205RMFS3;0.0023;8.64;96.8136
13.10.2016;SU26206RMFS1;0.0034;9.32;98.8763
13.10.2016;SU26207RMFS9;-0.0794;8.37;99.4800
13.10.2016;SU26208RMFS7;0.0000;8.70;97.8129
13.10.2016;SU26209RMFS5;0.0456;8.64;96.1522
13.10.2016;SU26210RMFS3;0.0380;8.71;95.2936
13.10.2016;SU26211RMFS1;0.0000;8.57;93.2410
13.10.2016;SU26212RMFS9;-0.0082;8.42;91.2622
13.10.2016;SU26214RMFS5;0.0292;8.69;93.5354
13.10.2016;SU26215RMFS2;-0.0328;8.52;93.0154
13.10.2016;SU26216RMFS0;0.0606;8.75;95.7604
13.10.2016;SU26217RMFS8;0.0233;8.65;96.1970
13.10.2016;SU26218RMFS6;0.0173;8.43;102.0700
14.10.2016;SU25080RMFS1;-0.0908;9.42;99.0475
14.10.2016;SU25081RMFS9;-0.0127;8.87;96.9465
14.10.2016;SU26204RMFS6;-0.2153;8.62;98.6671
14.10.2016;SU26205RMFS3;0.0296;8.61;96.8852
14.10.2016;SU26206RMFS1;0.0067;9.34;98.8259
14.10.2016;SU26207RMFS9;-0.0913;8.35;99.6335
14.10.2016;SU26208RMFS7;-0.0003;8.64;97.8894
14.10.2016;SU26209RMFS5;0.0031;8.55;96.4370
14.10.2016;SU26210RMFS3;0.0800;8.69;95.3026
14.10.2016;SU26211RMFS1;0.0000;8.53;93.3935
14.10.2016;SU26212RMFS9;-0.0655;8.36;91.5754
14.10.2016;SU26214RMFS5;0.0405;8.64;93.6324
14.10.2016;SU26215RMFS2;0.0000;8.52;93.0374
14.10.2016;SU26216RMFS0;0.0508;8.68;95.8497
14.10.2016;SU26217RMFS8;0.0683;8.64;96.1933
14.10.2016;SU26218RMFS6;0.0478;8.46;101.7553
17.10.2016;SU25080RMFS1;-0.1016;9.43;99.1010
17.10.2016;SU25081RMFS9;-0.0116;8.92;96.9473
17.10.2016;SU26204RMFS6;-0.1996;8.69;98.6363
17.10.2016;SU26205RMFS3;0.0169;8.74;96.4854
17.10.2016;SU26206RMFS1;0.0189;9.37;98.8679
17.10.2016;SU26207RMFS9;-0.0853;8.54;98.4532
17.10.2016;SU26208RMFS7;0.0000;8.76;97.7157
17.10.2016;SU26209RMFS5;0.0000;8.69;95.8819
17.10.2016;SU26210RMFS3;0.0277;8.77;95.1399
17.10.2016;SU26211RMFS1;0.0000;8.68;92.7818
17.10.2016;SU26212RMFS9;-0.0567;8.56;90.3292
17.10.2016;SU26214RMFS5;0.0421;8.78;93.2929
17.10.2016;SU26215RMFS2;-0.0288;8.64;92.4910
17.10.2016;SU26216RMFS0;0.0122;8.76;95.7253
17.10.2016;SU26217RMFS8;0.0346;8.75;95.8319
17.10.2016;SU26218RMFS6;0.0275;8.64;100.3284
18.10.2016;SU25080RMFS1;-0.0967;9.36;102.8256
18.10.2016;SU25081RMFS9;-0.0037;8.94;96.9273
18.10.2016;SU26204RMFS6;-0.1977;8.71;98.6080
18.10.2016;SU26205RMFS3;0.0000;8.73;100.3127
18.10.2016;SU26206RMFS1;0.0513;9.36;98.8758
18.10.2016;SU26207RMFS9;-0.0747;8.54;98.4490
18.10.2016;SU26208RMFS7;0.0000;8.78;97.6789
18.10.2016;SU26209RMFS5;0.0000;8.69;95.8991
18.10.2016;SU26210RMFS3;0.0000;8.76;95.1683
18.10.2016;SU26211RMFS1;0.0000;8.67;92.8101
18.10.2016;SU26212RMFS9;-0.0753;8.53;90.5030
18.10.2016;SU26214RMFS5;0.0721;8.82;93.1893
18.10.2016;SU26215RMFS2;-0.0012;8.66;92.4067
18.10.2016;SU26216RMFS0;0.0141;8.78;95.6837
18.10.2016;SU26217RMFS8;0.0135;8.73;95.8937
18.10.2016;SU26218RMFS6;0.0009;8.60;100.6119
19.10.2016;SU25080RMFS1;-0.0480;9.38;99.1358
19.10.2016;SU25081RMFS9;-0.0230;8.86;97.0172
19.10.2016;SU26204RMFS6;-0.1918;8.65;98.6834
19.10.2016;SU26205RMFS3;0.0124;8.62;96.8928
19.10.2016;SU26206RMFS1;0.0928;9.37;98.8754
19.10.2016;SU26207RMFS9;-0.0812;8.43;99.1574
19.10.2016;SU26208RMFS7;0.0075;8.68;97.8643
19.10.2016;SU26209RMFS5;0.0000;8.57;96.3861
19.10.2016;SU26210RMFS3;0.0877;8.73;95.2576
19.10.2016;SU26211RMFS1;0.0000;8.56;93.3132
19.10.2016;SU26212RMFS9;-0.1031;8.40;91.3304
19.10.2016;SU26214RMFS5;0.0997;8.73;93.4521
19.10.2016;SU26215RMFS2;-0.0094;8.54;92.9627
19.10.2016;SU26216RMFS0;0.0010;8.66;95.9351
19.10.2016;SU26217RMFS8;0.0119;8.61;96.3292
19.10.2016;SU26218RMFS6;0.0000;8.50;101.4532
20.10.2016;SU25080RMFS1;-0.0654;9.38;99.1364
20.10.2016;SU25081RMFS9;-0.0393;8.83;97.0572
20.10.2016;SU26204RMFS6;-0.1864;8.64;98.7005
20.10.2016;SU26205RMFS3;0.0000;8.63;96.8586
20.10.2016;SU26206RMFS1;0.0162;9.30;98.9187
20.10.2016;SU26207RMFS9;-0.0837;8.42;99.2239
20.10.2016;SU26208RMFS7;0.0000;8.67;97.8935
20.10.2016;SU26209RMFS5;0.0005;8.59;96.3081
20.10.2016;SU26210RMFS3;0.0662;8.72;95.2805
20.10.2016;SU26211RMFS1;0.0000;8.58;93.2476
20.10.2016;SU26212RMFS9;-0.0918;8.40;91.3407
20.10.2016;SU26214RMFS5;0.0612;8.71;93.5006
20.10.2016;SU26215RMFS2;-0.0414;8.52;93.0447
20.10.2016;SU26216RMFS0;0.0801;8.74;95.7892
20.10.2016;SU26217RMFS8;0.0200;8.64;96.2242
20.10.2016;SU26218RMFS6;0.0000;8.48;101.5726
21.10.2016;SU25080RMFS1;-0.0881;9.42;99.0814
21.10.2016;SU25081RMFS9;-0.0224;8.87;96.9854
21.10.2016;SU26204RMFS6;-0.1696;8.68;98.6142
21.10.2016;SU26205RMFS3;0.0189;8.60;96.9253
21.10.2016;SU26206RMFS1;0.0220;9.35;98.8526
21.10.2016;SU26207RMFS9;-0.0766;8.36;99.5752
21.10.2016;SU26208RMFS7;0.0000;8.68;97.8370
21.10.2016;SU26209RMFS5;0.0006;8.53;96.5233
21.10.2016;SU26210RMFS3;0.0262;8.66;95.3884
21.10.2016;SU26211RMFS1;-0.0119;8.50;93.5378
21.10.2016;SU26212RMFS9;-0.0244;8.40;91.3451
21.10.2016;SU26214RMFS5;0.0449;8.66;93.6066
21.10.2016;SU26215RMFS2;-0.0054;8.49;93.1648
21.10.2016;SU26216RMFS0;0.0393;8.70;95.8329
21.10.2016;SU26217RMFS8;0.0129;8.58;96.4010
21.10.2016;SU26218RMFS6;0.0336;8.45;101.8220
24.10.2016;SU25080RMFS1;-0.0820;9.38;99.1528
24.10.2016;SU25081RMFS9;0.0000;8.83;97.0805
24.10.2016;SU26204RMFS6;-0.2308;8.56;98.8033
24.10.2016;SU26205RMFS3;0.0000;8.59;97.0140
24.10.2016;SU26206RMFS1;0.0197;9.30;98.9374
24.10.2016;SU26207RMFS9;-0.1031;8.35;99.6744
24.10.2016;SU26208RMFS7;0.0017;8.63;97.9708
24.10.2016;SU26209RMFS5;0.0000;8.54;96.5161
24.10.2016;SU26210RMFS3;0.0654;8.68;95.4014
24.10.2016;SU26211RMFS1;0.0000;8.53;93.4719
24.10.2016;SU26212RMFS9;-0.0713;8.37;91.5611
24.10.2016;SU26214RMFS5;0.0721;8.68;93.6111
24.10.2016;SU26215RMFS2;0.0000;8.51;93.1145
24.10.2016;SU26216RMFS0;0.0775;8.70;95.8947
24.10.2016;SU26217RMFS8;0.0246;8.60;96.3845
24.10.2016;SU26218RMFS6;0.0000;8.43;101.9701
25.10.2016;SU25080RMFS1;-0.0922;9.37;99.1620
25.10.2016;SU25081RMFS9;-0.0215;8.80;97.1233
25.10.2016;SU26204RMFS6;-0.2282;8.55;98.8172
25.10.2016;SU26205RMFS3;0.0316;8.61;96.9450
25.10.2016;SU26206RMFS1;0.0273;9.30;98.9426
25.10.2016;SU26207RMFS9;-0.1007;8.39;99.4106
25.10.2016;SU26208RMFS7;0.0188;8.64;97.9652
25.10.2016;SU26209RMFS5;0.0000;8.55;96.4924
25.10.2016;SU26210RMFS3;0.0800;8.68;95.4064
25.10.2016;SU26211RMFS1;0.0000;8.54;93.4238
25.10.2016;SU26212RMFS9;-0.0532;8.43;91.1770
25.10.2016;SU26214RMFS5;0.0564;8.65;93.6934
25.10.2016;SU26215RMFS2;-0.0381;8.49;93.2012
25.10.2016;SU26216RMFS0;0.0898;8.70;95.8989
25.10.2016;SU26217RMFS8;0.0589;8.63;96.2862
25.10.2016;SU26218RMFS6;0.0000;8.48;101.5983
26.10.2016;SU25080RMFS1;0.0000;9.29;99.2044
26.10.2016;SU25081RMFS9;-0.0254;8.77;97.1602
26.10.2016;SU26204RMFS6;-0.1570;8.61;98.7537
26.10.2016;SU26205RMFS3;0.0014;8.64;96.8303
26.10.2016;SU26206RMFS1;0.1468;9.28;98.9642
26.10.2016;SU26207RMFS9;-0.0899;8.44;99.0874
26.10.2016;SU26208RMFS7;0.0000;8.67;97.8948
26.10.2016;SU26209RMFS5;0.0000;8.60;96.2703
26.10.2016;SU26210RMFS3;0.0561;8.72;95.3018
26.10.2016;SU26211RMFS1;0.0000;8.59;93.2031
26.10.2016;SU26212RMFS9;-0.0707;8.45;91.0338
26.10.2016;SU26214RMFS5;0.1222;8.78;93.3510
26.10.2016;SU26215RMFS2;-0.0063;8.57;92.8394
26.10.2016;SU26216RMFS0;0.0810;8.75;95.7954
26.10.2016;SU26217RMFS8;0.0000;8.63;96.2680
26.10.2016;SU26218RMFS6;0.0000;8.52;101.2989
27.10.2016;SU25080RMFS1;-0.0697;9.21;99.2404
27.10.2016;SU25081RMFS9;-0.0060;8.81;97.1255
27.10.2016;SU26204RMFS6;-0.2051;8.58;98.7876
27.10.2016;SU26205RMFS3;0.0000;8.67;96.7325
27.10.2016;SU26206RMFS1;0.0272;9.17;99.0255
27.10.2016;SU26207RMFS9;-0.0922;8.51;98.6389
27.10.2016;SU26208RMFS7;0.0000;8.68;97.8837
27.10.2016;SU26209RMFS5;0.0000;8.65;96.0758
27.10.2016;SU26210RMFS3;0.0341;8.71;95.3294
27.10.2016;SU26211RMFS1;0.0000;8.64;92.9754
27.10.2016;SU26212RMFS9;-0.0560;8.54;90.4686
27.10.2016;SU26214RMFS5;0.0440;8.72;93.5052
27.10.2016;SU26215RMFS2;0.0000;8.63;92.5497
27.10.2016;SU26216RMFS0;0.0741;8.75;95.8017
27.10.2016;SU26217RMFS8;0.0353;8.70;96.0286
27.10.2016;SU26218RMFS6;0.0010;8.59;100.6634
28.10.2016;SU25080RMFS1;-0.0475;9.25;99.1863
28.10.2016;SU25081RMFS9;-0.0123;8.82;97.0852
28.10.2016;SU26204RMFS6;-0.1558;8.65;98.6670
28.10.2016;SU26205RMFS3;0.0000;8.72;96.5317
28.10.2016;SU26206RMFS1;0.0789;9.23;98.9562
28.10.2016;SU26207RMFS9;-0.0689;8.56;98.2790
28.10.2016;SU26208RMFS7;-0.0687;8.66;97.8710
28.10.2016;SU26209RMFS5;0.0000;8.69;95.8760
28.10.2016;SU26210RMFS3;0.0221;8.75;95.1889
28.10.2016;SU26211RMFS1;0.0000;8.68;92.7852
28.10.2016;SU26212RMFS9;-0.0424;8.58;90.1745
28.10.2016;SU26214RMFS5;0.0430;8.77;93.3310
28.10.2016;SU26215RMFS2;0.0000;8.67;92.3616
28.10.2016;SU26216RMFS0;0.0340;8.76;95.7364
28.10.2016;SU26217RMFS8;0.0308;8.74;95.8388
28.10.2016;SU26218RMFS6;0.0068;8.63;100.3281
31.10.2016;SU25080RMFS1;-0.0923;9.40;99.1725
31.10.2016;SU25081RMFS9;-0.0548;8.82;97.1311
31.10.2016;SU26204RMFS6;-0.2232;8.61;98.7559
31.10.2016;SU26205RMFS3;0.0201;8.76;96.4325
31.10.2016;SU26206RMFS1;0.0282;9.34;98.9464
31.10.2016;SU26207RMFS9;-0.1018;8.59;98.1101
31.10.2016;SU26208RMFS7;0.0000;8.70;97.8463
